"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Angle","3-1-1-Block","3-1-1-Coherence","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-StartScore","3-1-1-Time","3-1-2-Angle","3-1-2-Block","3-1-2-Coherence","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-StartScore","3-1-2-Time","3-1-3-Angle","3-1-3-Block","3-1-3-Coherence","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-StartScore","3-1-3-Time","3-1-4-Angle","3-1-4-Block","3-1-4-Coherence","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-StartScore","3-1-4-Time","3-1-5-Angle","3-1-5-Block","3-1-5-Coherence","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-StartScore","3-1-5-Time","3-1-6-Angle","3-1-6-Block","3-1-6-Coherence","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-StartScore","3-1-6-Time","3-1-7-Angle","3-1-7-Block","3-1-7-Coherence","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-StartScore","3-1-7-Time","3-1-8-Angle","3-1-8-Block","3-1-8-Coherence","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-StartScore","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","WindowSize","UpdatedIP","CreatedIP","Updated","Created",
"11219","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","[1,2,3,4]","2","United States","0","","0","female","mturk","1","1","","","","","1103","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","68.145.66.211","68.145.66.211","06-03-2018 09:32:53","06-03-2018 09:32:41",
"11220","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","4","1","0","5282.3329999810085","","1002","270","3","0.15","1","0","8","2","3","12593.625000037719","","2457","270","3","0.20","1","1","7","1","2","10111.86100001214","","2471","270","3","0.25","1","0","3","2","0","4443.854000011925","","837","90","3","0.10","2","0","6","1","2","9072.171000007074","","1035","90","3","0.15","2","1","5","2","1","6288.52800000459","","2783","90","3","0.20","2","0","1","1","0","0","","2433","90","3","0.25","2","0","2","1","0","2448.3689999906346","","1981","1","0","0","0","0","0","0","0","0","0","0","49","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","503.1","505.15","501.45","1.21","1104","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","68.227.12.219","68.227.12.219","06-03-2018 09:37:22","06-03-2018 09:35:37",
"11233","study6ap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","[1,2,3,4]","1","U.S.A.","0","","0","female","mturk","1","1","","","","","1105","Study 4a","Mozilla/5.0 (Linux; Android 5.1.1; SM-J100VPP Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36","","174.222.131.34","174.222.131.34","06-03-2018 10:29:58","06-03-2018 10:29:58",
"11234","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","2","3399.8639999767765","","609","270","3","0.15","1","1","2","1","1","1066.6240000277758","","880","270","3","0.20","1","0","7","2","2","4666.480000014417","","738","270","3","0.25","1","0","4","2","2","2866.5519999917597","","515","90","3","0.10","2","0","3","1","2","1966.5880000097677","","890","90","3","0.15","2","1","8","2","2","5416.450000018813","","777","90","3","0.20","2","0","6","1","2","4016.506000014022","","630","90","3","0.25","2","1","1","2","0","0","","1048","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1098","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","73.67.229.138","73.67.229.138","06-03-2018 10:35:26","06-03-2018 10:34:28",
"11236","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","2","1800.05499998515","","1055","270","3","0.15","1","0","8","2","6","6416.927999991458","","1074","270","3","0.20","1","1","5","1","4","3866.809999977704","","700","270","3","0.25","1","1","2","1","1","1116.6939999966417","","681","90","3","0.10","2","1","4","2","3","2866.7849999765167","","987","90","3","0.15","2","0","7","1","6","5616.841999988537","","797","90","3","0.20","2","1","6","2","5","4566.8319999822415","","1044","90","3","0.25","2","1","1","2","0","0","","1115","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","514.28","516.63","502","4.71","1106","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","108.185.91.92","108.185.91.92","06-03-2018 10:59:38","06-03-2018 10:56:31",
"11241","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","2","5716.43799985759","","1072","270","3","0.15","1","1","8","1","5","8699.652000097558","","861","270","3","0.20","1","1","7","1","4","7716.357999946922","","983","270","3","0.25","1","1","2","1","0","3016.546000028029","","762","90","3","0.10","2","-1","1","-1","0","0","","-1","90","3","0.15","2","0","4","1","2","4649.813999887556","","1070","90","3","0.20","2","1","3","2","1","3783.18199981004","","866","90","3","0.25","2","1","6","2","3","6799.727999838069","","908","1","0","0","0","0","0","0","0","0","0","0","52","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1108","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","47.150.183.33","47.150.183.33","06-03-2018 11:10:23","06-03-2018 11:09:01",
"11246","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","3","9127.386000007391","","1004","270","3","0.15","1","0","2","2","0","3013.9479999998002","","857","270","3","0.20","1","1","7","1","2","8143.3970000070985","","975","270","3","0.25","1","1","4","1","0","4643.638000001374","","986","90","3","0.10","2","-1","1","-1","0","0","","-1","90","3","0.15","2","0","3","1","0","3869.065999999293","","767","90","3","0.20","2","0","6","1","2","6788.848000003782","","1350","90","3","0.25","2","1","5","2","1","5627.642000006745","","1157","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","514.39","515.69","505.84","3.24","1107","Study 4a","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","104.2.10.117","104.2.10.117","06-03-2018 11:27:58","06-03-2018 11:20:10",
"11254","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","[1,2,3,4]","2","United States","0","","0","male","mturk","1","1","","","","","1109","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","71.172.28.139","71.172.28.139","06-03-2018 13:25:22","06-03-2018 13:23:48",
"11255","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","2","5568.282999971416","","712","270","3","0.15","1","-1","1","-1","0","0","","-1","270","3","0.20","1","0","5","2","2","6285.122999979649","","1474","270","3","0.25","1","1","3","1","1","4134.609000000637","","1427","90","3","0.10","2","0","7","1","3","8719.466000038665","","1086","90","3","0.15","2","1","2","2","0","3000.887000001967","","1130","90","3","0.20","2","1","6","2","2","7769.052000017837","","940","90","3","0.25","2","1","8","2","3","9819.79500001762","","1007","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","507.92","516.39","500.41","6.61","1110","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","73.15.83.203","73.15.83.203","06-03-2018 13:29:10","06-03-2018 13:27:26",
"11260","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","4","6994.600034951603","","2824","270","3","0.15","1","1","1","1","0","0","","2862","270","3","0.20","1","1","2","1","1","2870.5829028187436","","1174","270","3","0.25","1","1","8","1","5","11623.2055885167","","1122","90","3","0.10","2","1","4","2","3","5592.145999531254","","1394","90","3","0.15","2","1","3","2","2","4056.091778949194","","1524","90","3","0.20","2","1","7","2","4","10602.68408480264","","1009","90","3","0.25","2","0","6","1","4","9833.779677451581","","753","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.54","501.12","500.19","0.24","1111","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","06-03-2018 14:06:00","06-03-2018 14:04:36",
"11261","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","3","7880.230423109635","","1344","270","3","0.15","1","0","8","2","5","13860.783212965718","","1196","270","3","0.20","1","1","3","1","1","4473.64415866253","","2219","270","3","0.25","1","-1","7","-1","5","10853.004153565896","","-1","90","3","0.10","2","0","2","1","1","1515.2894067849847","","2950","90","3","0.15","2","1","4","2","2","6707.998441791773","","1165","90","3","0.20","2","1","6","2","4","9232.792568059812","","1614","90","3","0.25","2","1","1","2","0","0","","1503","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","501.69","510.25","500.37","3.23","1113","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","06-03-2018 14:06:15","06-03-2018 14:04:38",
"11262","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","3","5637.221062524593","","394","270","3","0.15","1","1","4","1","2","5047.24143443245","","583","270","3","0.20","1","1","6","1","3","6039.028963411503","","631","270","3","0.25","1","1","2","1","0","2658.199071910698","","1612","90","3","0.10","2","1","7","2","4","6676.747707174058","","716","90","3","0.15","2","1","3","2","1","4278.427374046165","","759","90","3","0.20","2","1","8","2","5","7399.124571980981","","954","90","3","0.25","2","0","1","1","0","0","","2652","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.44","500.6","500.1","0.15","1112","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","06-03-2018 14:06:35","06-03-2018 14:04:42",
"11278","study6ap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","[1,2,3,4]","1","U.S.A.","0","","0","female","mturk","1","1","","","","","1105","Study 4a","Mozilla/5.0 (Linux; Android 5.1.1; SM-J100VPP Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36","","174.222.131.34","174.222.131.34","06-03-2018 18:11:39","06-03-2018 18:11:39",
"11279","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","3","2","0","3582.6900000029127","","793","270","3","0.15","1","0","6","2","2","5882.229000002553","","698","270","3","0.20","1","-1","1","-1","0","0","","-1","270","3","0.25","1","1","5","1","1","5099.058000007062","","778","90","3","0.10","2","0","2","1","0","3016.1910000024363","","558","90","3","0.15","2","0","8","1","3","7015.22400000249","","686","90","3","0.20","2","1","4","2","0","4382.540000005974","","711","90","3","0.25","2","1","7","2","2","6582.067000003008","","430","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.47","516.52","516.28","0.07","1114","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","162.198.201.8","162.198.201.8","07-03-2018 08:53:15","07-03-2018 08:52:23",
"11281","study6ap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","[1,2,3,4]","2","USA","0","","0","male","mturk","1","1","","","","","1115","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","69.115.248.85","69.115.248.85","07-03-2018 09:07:52","07-03-2018 09:07:52",
"11283","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","2","4166.49999999936","","1157","270","3","0.15","1","1","5","1","1","3466.528000000835","","673","270","3","0.20","1","0","2","2","0","783.3019999998214","","1180","270","3","0.25","1","1","7","1","3","5333.119999999326","","1095","90","3","0.10","2","0","1","1","0","0","","767","90","3","0.15","2","1","4","2","0","2766.5560000004916","","681","90","3","0.20","2","0","3","1","0","1983.2540000006702","","768","90","3","0.25","2","1","8","2","4","6449.741999998878","","1134","1","0","0","0","0","0","0","0","0","0","0","60","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1116","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","98.19.242.198","98.19.242.198","07-03-2018 09:20:11","07-03-2018 09:18:37",
"11285","study6ap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","[1,2,3,4]","2","usa","0","","0","male","mturk","1","1","","","","","1117","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","69.115.248.85","69.115.248.85","07-03-2018 09:20:44","07-03-2018 09:20:44",
"11287","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","1","2","0","0","","2794","270","3","0.15","1","1","8","1","6","10228.298999951221","","775","270","3","0.20","1","1","4","1","2","5447.414999944158","","1716","270","3","0.25","1","1","6","1","4","8336.342999944463","","955","90","3","0.10","2","1","5","2","3","7174.184999894351","","1132","90","3","0.15","2","1","2","2","0","2806.0840000398457","","1431","90","3","0.20","2","1","3","2","1","4250.3929999656975","","1185","90","3","0.25","2","1","7","2","5","9298.571999999695","","923","1","0","0","0","0","0","0","0","0","0","0","25","[1,2,3,4]","1","usa","1","0","0","female","mturk","1","1","514.65","516.49","513.8","0.78","1118","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","98.235.69.98","98.235.69.98","07-03-2018 09:24:54","07-03-2018 09:23:35",
"11292","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","1","-1","0","0","","-1","270","3","0.15","1","1","8","1","3","8283.002000000124","","459","270","3","0.20","1","0","5","2","1","5516.4460000014515","","793","270","3","0.25","1","1","7","1","2","7399.703999999474","","864","90","3","0.10","2","1","3","2","0","4066.503999998531","","821","90","3","0.15","2","1","6","2","1","6316.414000000805","","1077","90","3","0.20","2","0","4","1","1","4899.804000000586","","609","90","3","0.25","2","0","2","1","0","3016.5459999989253","","1041","0","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1119","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","173.18.179.130","173.18.179.130","07-03-2018 09:35:45","07-03-2018 09:34:17",
"11293","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","4","1","1","6167.759000000842","","1232","270","3","0.15","1","0","5","2","2","7401.265000000421","","1591","270","3","0.20","1","1","8","1","2","11568.743000000715","","876","270","3","0.25","1","1","3","1","0","4750.665000000481","","1402","90","3","0.10","2","-1","1","-1","0","0","","-1","90","3","0.15","2","0","2","1","0","3000.420000000304","","1744","90","3","0.20","2","0","7","1","2","10118.540000000386","","1446","90","3","0.25","2","0","6","1","2","9001.48900000022","","1109","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","United States","1","0","0","female","mturk","1","1","500.07","500.07","500.07","0","1120","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","73.208.162.215","73.208.162.215","07-03-2018 09:35:46","07-03-2018 09:34:30",
"11297","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","6","1","3","4833.14000046812","","695","270","3","0.15","1","0","8","2","5","6199.752000393346","","764","270","3","0.20","1","1","7","1","4","5533.112000441179","","665","270","3","0.25","1","1","2","1","0","1166.620000032708","","841","90","3","0.10","2","1","3","2","1","2016.5860000997782","","1045","90","3","0.15","2","1","4","2","2","3066.544000292197","","849","90","3","0.20","2","0","5","1","3","3916.510000359267","","909","90","3","0.25","2","0","1","1","0","0","","1162","1","0","0","0","0","0","0","0","0","0","0","40","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1121","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","24.211.11.124","24.211.11.124","07-03-2018 09:39:24","07-03-2018 09:38:14",
"11311","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","7","2","5","7140.978999785148","","1763","270","3","0.15","1","1","1","1","0","0","","1517","270","3","0.20","1","1","5","1","4","4460.367999854498","","1652","270","3","0.25","1","0","6","2","5","6113.848999841139","","1028","90","3","0.10","2","1","3","2","2","2355.572999920696","","872","90","3","0.15","2","1","8","2","5","8919.720999780111","","2069","90","3","0.20","2","1","4","2","3","3232.465999899432","","1222","90","3","0.25","2","1","2","2","1","1528.332999907434","","827","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","2","United States","1","0","0","female","mturk","1","1","501.68","504.37","501.21","1.02","1122","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","108.185.91.92","108.185.91.92","07-03-2018 12:00:56","07-03-2018 12:00:01",
"11313","study6ap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","[1,2,3,4]","2","USA","0","","0","male","mturk","1","1","","","","","1123","Study 4a","Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1","","172.58.83.177","172.58.83.177","07-03-2018 12:02:09","07-03-2018 12:02:09",
"11314","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","2","4625.614679999999","","1423","270","3","0.15","1","1","1","1","0","0","","1971","270","3","0.20","1","0","2","2","1","1970.4742400000105","","1621","270","3","0.25","1","1","8","1","5","10403.402199959964","","1347","90","3","0.10","2","1","6","2","3","6963.43432","","1858","90","3","0.15","2","1","7","2","4","8833.724639999971","","1568","90","3","0.20","2","1","5","2","2","6061.704280000005","","902","90","3","0.25","2","1","3","2","1","3590.277919999993","","1032","1","0","0","0","0","0","0","0","0","0","0","40","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","503.56","518.09","500.97","5.51","1124","Study 4a","Mozilla/5.0 (Windows NT 6.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0","","73.79.231.177","73.79.231.177","07-03-2018 12:06:14","07-03-2018 12:03:32",
"11317","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","4","1","1","3586.283000000549","","2138","270","3","0.15","1","1","5","1","2","5738.012999998318","","2146","270","3","0.20","1","1","8","1","5","10408.471999995527","","2271","270","3","0.25","1","1","7","1","4","8873.867999998765","","1533","90","3","0.10","2","0","3","1","1","2502.0540000004985","","1082","90","3","0.15","2","1","6","2","3","7889.681999997265","","978","90","3","0.20","2","0","2","1","1","1100.8829999991576","","1386","90","3","0.25","2","1","1","2","0","0","","1100","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","502.99","504.5","500.53","1.25","1125","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","73.158.233.208","73.158.233.208","07-03-2018 12:11:27","07-03-2018 12:09:40",
"11328","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","4","5212.036844106318","","1143","270","3","0.15","1","1","1","1","0","0","","1976","270","3","0.20","1","1","3","1","2","2672.8216706795792","","1821","270","3","0.25","1","0","8","2","7","8839.197025492147","","1083","90","3","0.10","2","1","4","2","3","4509.557181628683","","687","90","3","0.15","2","1","7","2","6","7283.386574093689","","1549","90","3","0.20","2","1","6","2","5","6364.437412566258","","909","90","3","0.25","2","1","2","2","1","1986.9793683408206","","676","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","500.59","501.16","500.19","0.28","1128","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","07-03-2018 14:08:13","07-03-2018 14:06:30",
"11331","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","4","1","2","7515.7163835616375","","1584","270","3","0.15","1","1","8","1","5","11957.394118721436","","960","270","3","0.20","1","1","1","1","0","0","","2578","270","3","0.25","1","1","6","1","4","10061.595762557059","","834","90","3","0.10","2","-1","2","-1","1","2588.085771689497","","-1","90","3","0.15","2","0","7","1","5","10900.652127853856","","1041","90","3","0.20","2","1","5","2","3","9104.630648401813","","944","90","3","0.25","2","1","3","2","1","5595.724566210047","","1908","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Hong Kong","1","0","0","female","firstyear","1","1","500.43","500.57","500.23","0.13","1129","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","07-03-2018 14:18:22","07-03-2018 14:16:48",
"11336","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","6","7411.792537193061","","753","270","3","0.15","1","1","2","1","1","1173.7503053880354","","892","270","3","0.20","1","1","5","1","3","4722.26842819553","","1326","270","3","0.25","1","1","7","1","5","6743.6131525514065","","661","90","3","0.10","2","0","4","1","3","2948.2792479914496","","1768","90","3","0.15","2","1","3","2","2","2075.6880144108","","853","90","3","0.20","2","1","6","2","4","6058.204037785123","","675","90","3","0.25","2","1","1","2","0","0","","1168","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.46","500.62","500.26","0.11","1130","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","07-03-2018 14:32:09","07-03-2018 14:30:40",
"11337","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","5","5384.35996894096","","497","270","3","0.15","1","1","5","1","3","3170.738656870075","","844","270","3","0.20","1","0","6","2","4","4029.483268373777","","581","270","3","0.25","1","1","7","1","4","4615.803684122686","","762","90","3","0.10","2","1","4","2","2","2714.8029748620174","","438","90","3","0.15","2","1","3","2","1","1970.8726770397334","","726","90","3","0.20","2","0","1","1","0","0","","876","90","3","0.25","2","1","2","2","0","885.4516225470652","","1077","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.65","500.86","500.51","0.12","1131","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","07-03-2018 14:32:49","07-03-2018 14:31:29",
