"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"11706","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","3965.345325195878","1045","3","0.44","2","1","8","2","5","7492.041792280019","804","3","0.46","2","0","2","1","1","1307.032458218826","839","3","0.48","2","1","3","2","1","2158.446419449443","1802","3","0.52","1","0","7","2","5","6737.361903236691","750","3","0.54","1","1","1","1","0","0","1301","3","0.56","1","1","5","1","3","5016.5339129763815","975","3","0.68","1","1","6","1","4","6003.070245678093","726","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","Brunei","1","0","0","male","firstyear","1","1","502.37","515.24","500.48","4.86","1290","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","29-05-2018 15:38:40","29-05-2018 15:37:12",
"11714","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","4275.31088931601","646","3","0.44","2","-1","1","-1","0","0","-1","3","0.46","2","1","6","2","3","6278.482540430297","910","3","0.48","2","1","2","2","0","3002.9086375693805","1267","3","0.52","1","1","5","1","2","5660.856307810012","609","3","0.54","1","0","7","2","4","7196.436049571625","862","3","0.56","1","0","4","2","2","4926.3021435311675","729","3","0.68","1","1","8","1","4","8064.240473868587","751","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","502.59","516.59","500.48","5.29","1291","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.63","10.16.97.63","29-05-2018 16:03:21","29-05-2018 16:02:04",
"11715","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","5","7479.933638643881","680","3","0.44","2","1","2","2","1","2803.091641970139","836","3","0.46","2","1","4","2","3","4273.122218809527","659","3","0.48","2","1","1","2","0","0","2793","3","0.52","1","0","5","2","4","4940.682743446479","1557","3","0.54","1","1","8","1","6","8164.941343493061","1642","3","0.56","1","1","6","1","4","6510.461966567396","963","3","0.68","1","1","3","1","2","3654.4451851048652","607","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","malaysia","1","0","0","female","community","1","1","502.37","515.77","500.08","5.06","1292","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","29-05-2018 16:03:48","29-05-2018 16:02:21",
"11718","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","1013","3","0.44","2","0","2","1","0","1022.0490163875074","2257","3","0.46","2","1","8","2","3","9472.333597126256","1355","3","0.48","2","1","6","2","2","7469.615789701318","977","3","0.52","1","0","3","2","0","3291.5269285035465","1202","3","0.54","1","1","4","1","0","4498.852968371735","2255","3","0.56","1","0","7","2","3","8454.180981426558","1007","3","0.68","1","1","5","1","1","6768.251391926533","696","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","Malaysia","1","0","0","male","community","1","1","502.54","516.56","500.49","5.3","1293","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.58","10.16.97.58","29-05-2018 16:07:27","29-05-2018 16:05:14",
"11729","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","3","5264.143918673872","846","3","0.44","2","1","6","2","5","6806.967930173996","641","3","0.46","2","1","8","2","6","9560.752183669945","1054","3","0.48","2","1","2","2","1","2801.669083955967","1568","3","0.52","1","1","1","1","0","0","2789","3","0.54","1","0","7","2","6","7458.058252824398","2094","3","0.56","1","1","3","1","2","4378.6825183956025","877","3","0.68","1","1","5","1","4","6122.2741203146725","680","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","500.79","502.77","500.32","0.75","1294","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.63","10.16.97.63","29-05-2018 16:32:03","29-05-2018 16:30:40",
"11731","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","0","1070.131705532287","809","3","0.44","2","1","7","2","4","4530.4859088990925","462","3","0.46","2","1","4","2","1","2443.2705919209256","716","3","0.48","2","0","1","1","0","0","1064","3","0.52","1","1","8","1","5","4999.458484176517","1977","3","0.54","1","0","3","2","1","1889.8174568569957","549","3","0.56","1","1","5","1","2","3167.9260148526737","699","3","0.68","1","1","6","1","3","3872.9579914643327","652","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","503.82","516.37","500.29","5.96","1295","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","29-05-2018 16:34:31","29-05-2018 16:33:17",
"11739","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","7955.530468565295","652","3","0.44","2","0","1","1","0","0","1872","3","0.46","2","1","3","2","1","3123.589404743776","1468","3","0.48","2","0","5","1","3","5865.218472584151","1464","3","0.52","1","1","2","1","0","1886.0281407452275","1233","3","0.54","1","1","6","1","3","7333.928426875238","617","3","0.56","1","1","4","1","2","4597.276168505472","1261","3","0.68","1","1","8","1","5","8623.787103605005","576","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.48","500.6","500.28","0.11","1296","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","30-05-2018 15:02:39","30-05-2018 15:00:45",
"11741","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","3592.337934422423","551","3","0.44","2","1","6","2","4","4148.34311404491","541","3","0.46","2","0","3","1","2","2190.453409845082","541","3","0.48","2","1","7","2","5","4699.225949780099","550","3","0.52","1","1","1","1","0","0","1523","3","0.54","1","1","4","1","2","2741.1483366848115","845","3","0.56","1","0","8","2","6","5253.9894110561145","516","3","0.68","1","1","2","1","1","1537.3025458879128","648","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.42","500.58","500.17","0.14","1297","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.29","10.16.97.29","30-05-2018 15:05:54","30-05-2018 15:04:23",
"11749","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","539","3","0.44","2","1","7","2","3","3004.9084258290095","689","3","0.46","2","1","3","2","1","957.9981244178925","367","3","0.48","2","1","5","2","2","1898.1802645394782","467","3","0.52","1","0","6","2","3","2370.497017567279","621","3","0.54","1","1","8","1","4","3706.0304143551766","626","3","0.56","1","0","4","2","2","1329.6711068301447","557","3","0.68","1","1","2","1","0","552.1762801695295","401","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","502.44","516.21","500.14","5.21","1299","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","30-05-2018 15:59:01","30-05-2018 15:57:47",
"11750","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","4","1","1","3610.30435670758","1580","3","0.44","2","0","1","1","0","0","1798","3","0.46","2","1","2","2","0","1804.1993376142345","890","3","0.48","2","1","6","2","1","5818.293957724323","1437","3","0.52","1","0","3","2","1","2705.24855831881","900","3","0.54","1","0","5","2","1","5195.9774661420815","617","3","0.56","1","0","7","2","2","7270.103829101776","704","3","0.68","1","0","8","2","2","7987.985527224402","736","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","502.49","516.49","500.38","5.29","1298","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","30-05-2018 15:59:28","30-05-2018 15:57:59",
"11759","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","-1","3","-1","1","1608.1062599032011","-1","3","0.44","2","1","6","2","2","8582.415074313081","1787","3","0.46","2","0","1","1","0","0","772","3","0.48","2","0","8","1","4","11109.056324107783","510","3","0.52","1","-1","5","-1","2","5578.960826728275","-1","3","0.54","1","1","7","1","3","10373.99419148689","727","3","0.56","1","1","4","1","1","4611.0753931909785","961","3","0.68","1","1","2","1","0","784.650457614749","818","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.52","516.68","500.42","5.35","1300","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.98","10.16.97.98","01-06-2018 09:03:57","01-06-2018 09:02:53",
"11760","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","6328.5003147394455","512","3","0.44","2","1","2","2","1","1828.3650089220027","951","3","0.46","2","0","5","1","4","4355.970902527784","735","3","0.48","2","1","6","2","4","5107.769768530605","648","3","0.52","1","1","1","1","0","0","1821","3","0.54","1","1","4","1","3","3621.271711031186","719","3","0.56","1","1","3","1","2","2785.0008094970035","830","3","0.68","1","1","7","1","5","5761.154255061105","562","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.43","516.6","500","5.36","1301","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.29","10.16.97.29","01-06-2018 09:04:49","01-06-2018 09:03:37",
"11769","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","6377.613585985928","632","3","0.44","2","1","7","2","4","5760.208937837939","612","3","0.46","2","0","6","1","4","5007.74808226707","741","3","0.48","2","0","2","1","1","2085.610566592215","820","3","0.52","1","1","5","1","3","4223.16657017971","774","3","0.54","1","1","3","1","1","2921.468000475761","592","3","0.56","1","1","4","1","2","3522.4641198592944","694","3","0.68","1","1","1","1","0","0","2077","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","502.47","516.52","500.38","5.31","1302","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.99","10.16.97.99","01-06-2018 09:36:15","01-06-2018 09:34:49",
"11771","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","8","1","5","9488.500297059727","1620","3","0.44","2","0","5","1","4","5845.419070444215","881","3","0.46","2","1","7","2","4","8519.565465793435","959","3","0.48","2","0","6","1","4","6732.418317347445","1771","3","0.52","1","1","2","1","1","2569.7149308083317","1303","3","0.54","1","1","3","1","2","3889.0507561506674","1015","3","0.56","1","1","1","1","0","0","2554","3","0.68","1","1","4","1","3","4909.541592888811","931","1","0","0","0","0","0","0","0","0","0","0","47","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.48","500.62","500.32","0.09","1303","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.224","10.16.97.224","01-06-2018 09:40:12","01-06-2018 09:38:22",
"11779","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","3","10798.189181496214","890","3","0.44","2","1","2","2","0","3003.0068284141016","791","3","0.46","2","1","6","2","2","8689.52019914209","1253","3","0.48","2","0","3","1","1","3803.9500531579397","870","3","0.52","1","0","7","2","3","9959.970519112583","831","3","0.54","1","0","4","2","1","4680.871731838473","1759","3","0.56","1","1","5","1","1","6451.782325378037","2227","3","0.68","1","-1","1","-1","0","0","-1","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","502.29","514.99","500.33","4.8","1304","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","01-06-2018 10:06:16","01-06-2018 10:04:22",
"11781","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","7026.905108832056","707","3","0.44","2","1","1","2","0","0","1554","3","0.46","2","1","4","2","2","4365.04428270091","1224","3","0.48","2","0","3","1","2","3280.0491426053195","1070","3","0.52","1","0","6","2","4","6407.666784146015","608","3","0.54","1","1","8","1","5","7746.812422885909","779","3","0.56","1","1","2","1","1","1561.5071606877827","1710","3","0.68","1","1","5","1","3","5599.796369128308","803","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","502.27","514.9","500.38","4.77","1305","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.29","10.16.97.29","01-06-2018 10:08:04","01-06-2018 10:06:40",
"11782","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","874","3","0.44","2","1","6","2","4","3425.603127645678","555","3","0.46","2","1","3","2","1","1586.2380551458627","661","3","0.48","2","1","5","2","3","2858.008674201934","557","3","0.52","1","0","7","2","5","3993.4740380336006","474","3","0.54","1","1","2","1","0","884.5400659463776","692","3","0.56","1","1","8","1","5","4477.608010354597","660","3","0.68","1","1","4","1","2","2253.734871945795","599","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","500.55","500.87","500.19","0.19","1306","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.224","10.16.97.224","01-06-2018 10:08:51","01-06-2018 10:07:20",
"11794","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","966","3","0.44","2","1","2","2","1","971.579583216313","1069","3","0.46","2","1","3","2","2","2057.3583866837725","758","3","0.48","2","1","4","2","3","2825.623175157685","604","3","0.52","1","1","7","1","5","4395.514617587862","639","3","0.54","1","1","8","1","6","5046.737588880467","473","3","0.56","1","0","6","2","5","3977.8550974013924","409","3","0.68","1","1","5","1","4","3443.4813585900847","521","1","0","0","0","0","0","0","0","0","0","0","25","[1,2,3,4]","1","Singapore","1","0","0","male","community","1","1","502","512.78","500.3","4.08","1307","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.224","10.16.97.224","01-06-2018 10:47:48","01-06-2018 10:45:32",
"11799","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","2","1","0","1733.264000000001","0","","","","","","","","","","3","0.46","2","0","1","1","0","0","1725","3","0.48","2","0","5","1","1","1883.2579999999962","14","","","","","","","","","","3","0.54","1","0","4","2","1","1799.927999999998","61","3","0.56","1","1","3","1","0","1749.930000000002","33","","","","","","","","","","0","","0","0","0","0","","","","","","24","[1,2,3,4]","2","United States","0","","0","female","mturk","1","1","","","","","1309","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36","73.203.237.129","73.203.237.129","13-06-2018 11:16:05","13-06-2018 11:15:46",
"11800","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","7","1","2","9814.768335710309","1373","3","0.44","2","0","6","1","2","8207.81033574103","1592","3","0.46","2","0","5","1","2","6833.308335766167","1357","3","0.48","2","1","8","2","2","11202.60733570889","1185","3","0.52","1","0","2","2","0","2416.8260000223527","1467","3","0.54","1","0","1","2","0","0","2387","3","0.56","1","1","3","1","0","3884.477667901956","1326","3","0.68","1","1","4","1","1","5226.624667869823","1591","1","0","0","0","0","0","","","","","","31","[1,2,3,4]","1","United States of America","0","","0","male","mturk","1","1","","","","","1310","Study 4b","Mozilla/5.0 (Windows NT 6.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0","141.126.130.102","141.126.130.102","13-06-2018 11:19:06","13-06-2018 11:17:54",
"11802","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","1018","3","0.44","2","1","8","2","2","5396.300000000025","574","3","0.46","2","0","2","1","0","1029.448000000004","689","3","0.48","2","0","6","1","1","4084.584000000017","601","3","0.52","1","0","4","2","1","2407.5800000000163","852","3","0.54","1","1","3","1","0","1726.8160000000134","679","3","0.56","1","0","5","2","1","3270.9880000000194","816","3","0.68","1","1","7","1","1","4698.932000000015","688","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","1","united states","1","0","0","male","mturk","1","1","514.8","515.36","514.72","0.21","1311","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","76.168.192.179","76.168.192.179","13-06-2018 11:24:18","13-06-2018 11:23:14",
"11809","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","649.974000000002","801","3","0.44","2","1","4","2","3","2049.917000000016","725","3","0.46","2","1","7","2","6","3899.8450000000157","616","3","0.48","2","1","3","2","2","1449.94200000001","612","3","0.52","1","1","5","1","4","2766.5550000000076","603","3","0.54","1","1","8","1","7","4516.488000000027","810","3","0.56","1","1","1","1","0","0","666","3","0.68","1","1","6","1","5","3366.5320000000065","541","1","0","0","0","0","0","0","0","0","0","0","39","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1312","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36","174.65.81.86","174.65.81.86","13-06-2018 11:51:14","13-06-2018 11:49:15",
"11815","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","6886.363000000012","695","3","0.44","2","1","4","2","2","3051.344000000012","806","3","0.46","2","1","7","2","4","6035.989000000001","843","3","0.48","2","0","1","1","0","0","1158","3","0.52","1","1","5","1","3","3868.37000000001","1141","3","0.54","1","1","2","1","0","1167.1810000000114","1066","3","0.56","1","0","6","2","4","5018.876000000004","1005","3","0.68","1","1","3","1","1","2234.318000000014","803","1","0","0","0","0","0","0","0","0","0","0","33","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","500.22","500.22","500.22","0","1313","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","23.81.209.106","23.81.209.106","13-06-2018 12:16:40","13-06-2018 12:14:37",
"11818","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","2960","3","0.44","2","1","6","2","1","9116.30200000001","1178","3","0.46","2","0","4","1","0","6166.419999999998","1948","3","0.48","2","0","3","1","0","4033.1719999999914","2138","3","0.52","1","1","8","1","3","11332.88000000002","1124","3","0.54","1","1","7","1","2","10299.588000000018","1040","3","0.56","1","1","5","1","0","8116.342000000004","994","3","0.68","1","0","2","2","0","2966.547999999995","1074","1","0","0","0","0","0","0","0","0","0","0","53","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1318","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36","98.209.74.5","98.209.74.5","13-06-2018 12:27:23","13-06-2018 12:25:21",
"11819","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","3","5799.250999999989","742","3","0.44","2","0","3","1","1","2416.3239999999932","805","3","0.46","2","1","5","2","1","4249.514999999999","671","3","0.48","2","0","4","1","1","3232.756999999998","1007","3","0.52","1","0","2","2","1","1433.1059999999998","973","3","0.54","1","0","8","2","4","6549.119999999995","617","3","0.56","1","1","6","1","2","4932.6860000000015","862","3","0.68","1","1","1","1","0","0","1432","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","512.48","516.66","500.03","7.17","1321","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","75.66.137.205","75.66.137.205","13-06-2018 12:28:46","13-06-2018 12:27:06",
"11830","study6bp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","[1,2,3,4]","1","United States ","0","","0","female","mturk","1","1","","","","","1322","Study 4b","Mozilla/5.0 (Linux; Android 8.0.0; SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36","73.164.115.221","73.164.115.221","13-06-2018 13:21:44","13-06-2018 13:21:44",
"11831","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","2032.6888846712245","749","3","0.44","2","0","5","1","4","3768.3144649571622","653","3","0.46","2","1","7","2","5","5409.9483449348045","580","3","0.48","2","1","6","2","4","4584.700457047322","641","3","0.52","1","0","8","2","6","6231.041257367411","631","3","0.54","1","1","1","1","0","0","1020","3","0.56","1","1","2","1","1","1216.9594812949217","665","3","0.68","1","1","4","1","3","2964.914566523221","624","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","504.88","515.34","501.69","4.8","1323","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299","73.164.115.221","73.164.115.221","13-06-2018 13:26:13","13-06-2018 13:24:28",
"11832","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","1356","3","0.44","2","1","7","2","4","4900.292900901957","779","3","0.46","2","0","3","1","2","2200.415111617476","779","3","0.48","2","1","4","2","2","2983.686167505497","661","3","0.52","1","0","6","2","4","4200.3529152001065","695","3","0.54","1","0","8","2","5","5683.626286403967","814","3","0.56","1","1","2","1","1","1367.033612935229","826","3","0.68","1","1","5","1","3","3650.352878571037","545","1","0","0","0","0","0","0","0","0","0","0","27","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","502.12","516.67","500","5.5","1325","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0","108.66.4.224","108.66.4.224","13-06-2018 13:26:37","13-06-2018 13:25:37",
"11837","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","3","0.44","2","1","1","2","0","0","809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","","","","","","25","[1,2,3,4]","2","USA","0","","0","male","mturk","1","1","","","","","1326","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","104.238.32.172","104.238.32.172","13-06-2018 13:44:00","13-06-2018 13:43:37",
"11838","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","2","1","0","849.9660000000076","1451","3","0.44","2","1","8","2","3","6749.730000000003","700","3","0.46","2","1","5","2","2","3783.1820000000007","702","3","0.48","2","0","1","1","0","0","850","3","0.52","1","0","7","2","3","5783.102000000006","959","3","0.54","1","1","3","1","0","2299.908000000003","825","3","0.56","1","0","6","2","3","4483.154000000002","1301","3","0.68","1","1","4","1","1","3116.5420000000013","669","1","0","0","0","0","0","0","0","0","0","0","41","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1327","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36","174.56.169.58","174.56.169.58","13-06-2018 13:47:58","13-06-2018 13:46:59",
